Country name,Ladder score,Logged GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,year,Regional indicator_Central and Eastern Europe,Regional indicator_Commonwealth of Independent States,Regional indicator_East Asia,Regional indicator_Latin America and Caribbean,Regional indicator_Middle East and North Africa,Regional indicator_North America and ANZ,Regional indicator_South Asia,Regional indicator_Southeast Asia,Regional indicator_Sub-Saharan Africa,Regional indicator_Unkown,Regional indicator_Western Europe
Togo,2.808,-2.017999963422423,-4.446927953172974,-1.8084535212692214,-3.2859342350940572,-0.3368503415483878,1.0186512405345787,3,0,0,0,0,0,0,0,0,1,0,0
Togo,2.936,-1.9364618535278042,-4.344793275141264,-1.6204776097939337,-1.1648026345133897,-0.43031663623396743,0.48386298036580117,6,0,0,0,0,0,0,0,0,1,0,0
Togo,2.839,-1.84885175672614,-3.144710808268668,-1.4271309579907798,-0.6005959124734137,-0.5237829309195471,0.28599132410335404,9,0,0,0,0,0,0,0,0,1,0,0
Togo,3.768,-1.8228289556959425,-2.8468179973428467,-1.3626820740563959,0.17786652679693213,-0.4240855499215955,-0.045577397201288075,10,0,0,0,0,0,0,0,0,1,0,0
Togo,3.879,-1.7976735813667517,-2.591481302263571,-1.3089746707777423,-0.12209147732558677,-0.037758198554533016,0.39294897613710894,11,0,0,0,0,0,0,0,0,1,0,0
Togo,4.361,-1.7820599007486335,-2.59999252543288,-1.2552672674990888,-0.2149356214587474,-0.25584621948755215,-0.0830125754131025,12,0,0,0,0,0,0,0,0,1,0,0
Togo,4.023,-1.7612416599244756,-1.851004886533672,-1.2015598642204344,-0.9648306317650438,-0.037758198554533016,0.3608616805269829,13,0,0,0,0,0,0,0,0,1,0,0
Togo,4.179,-1.737821138997298,-2.3361446071842953,-1.1478524609417808,-0.929121345559982,0.4108800159362491,-0.024185866794536968,14,0,0,0,0,0,0,0,0,1,0,0
Togo,4.107,-1.7490976861103833,-2.08080791210502,-1.172826403466355,-0.9148376310779573,0.20525416762797397,0.16299002426453518,16,0,0,0,0,0,0,0,0,1,0,0
Trinidad and Tobago,5.832,0.7334775321704397,0.6257610557353016,-0.25362419635219763,0.6635128191857714,0.8844425756765191,0.9384330015092621,1,0,0,0,0,0,0,0,0,0,1,0
Trinidad and Tobago,6.696,0.7950648279419064,0.378935583825335,-0.21065827372927465,0.6492291047037467,0.5479639148084325,1.1630440707801482,3,0,0,0,0,0,0,0,0,0,1,0
Trinidad and Tobago,6.519,0.7673071735096959,0.42149169967188094,-0.1488947599588228,0.1992920985199692,0.4918841379970848,0.8475189972805699,6,0,0,0,0,0,0,0,0,0,1,0
Trinidad and Tobago,6.168,0.7863905609318408,0.5917161630580648,-0.11129957766376507,0.713505819872858,0.8034384536156836,1.1042173621615825,8,0,0,0,0,0,0,0,0,0,1,0
Trinidad and Tobago,6.192,0.6979130374291697,0.8725865276452682,-0.019996992090053855,0.7992081067650062,0.09932570031765041,0.9063457058991354,12,0,0,0,0,0,0,0,0,0,1,0
Tunisia,5.025,-0.15736968976331564,-1.0360552680723174,0.17603502987703123,0.2421432419660433,-0.7356398655401941,-0.10440410581985361,4,0,0,0,0,1,0,0,0,0,0,0
Tunisia,5.131,-0.13568402223815093,0.42149169967188094,0.19483262102456012,-0.8791283448728956,-0.8353372465381458,-0.05092527980297585,5,0,0,0,0,1,0,0,0,0,0,0
Tunisia,4.876,-0.16170682326834768,-0.8381693293858788,0.2190009524999552,-1.029107346934155,-1.2341267705299521,0.917041471102511,6,0,0,0,0,1,0,0,0,0,0,0
Tunisia,4.464,-0.13568402223815093,-1.6978028694861065,0.24316928397534834,-1.2790723503695876,-1.0908117853453967,0.8421711146788822,7,0,0,0,0,1,0,0,0,0,0,0
Tunisia,5.246,-0.12007034162003195,-1.4084212817295938,0.2673376154507434,-1.507611782081982,-1.2839754610289278,0.7726486408569411,8,0,0,0,0,1,0,0,0,0,0,0
Tunisia,4.764,-0.10272180759990078,-1.1360621403116997,0.29150594692613657,-1.129093348308328,-1.4397526188382272,0.22181673288310072,9,0,0,0,0,1,0,0,0,0,0,0
Tunisia,5.132,-0.10185438089889469,-1.7403589853326524,0.31567427840153167,-0.2577867649048215,-1.4023661009639954,0.39294897613710894,10,0,0,0,0,1,0,0,0,0,0,0
Tunisia,4.521,-0.10098695419788704,-0.9488152305868983,0.35595483086052154,-0.9505469172830191,-1.022269835909305,0.3715574457303585,11,0,0,0,0,1,0,0,0,0,0,0
Tunisia,4.124,-0.0949149672908413,-0.8211468830472605,0.3962353833195114,-1.9218395020606986,-1.3587484967773915,0.6817346366282488,12,0,0,0,0,1,0,0,0,0,0,0
Tunisia,4.741,-0.08190356677574215,-0.6849673123383133,0.4365159357785032,-0.6934400566065744,-1.1842780800309762,0.5266460411793034,13,0,0,0,0,1,0,0,0,0,0,0
Tunisia,4.315,-0.08277099347674978,-1.7318477621633432,0.47679648823749304,-0.6291633414374632,-1.2964376336536718,0.7886922886620044,14,0,0,0,0,1,0,0,0,0,0,0
Tunisia,4.731,-0.12787718192909142,-0.8041244367086421,0.517077040696483,-0.564886626268352,-1.2528200294670682,0.7245176974417511,15,0,0,0,0,1,0,0,0,0,0,0
Tunisia,4.596,-0.09751724739386113,-1.0424386854492995,0.4769307567456884,-0.6505889131605003,-1.2465889431546961,0.6870825192299367,16,0,0,0,0,1,0,0,0,0,0,0
Turkey,4.719,0.3734954512527095,0.05550910339158561,-0.14083864946702443,-0.886270202113908,-0.9794830432310173,0.7245176974417511,0,0,0,0,0,1,0,0,0,0,0,0
Turkey,5.623,0.45503356114732874,-0.18280514534907089,-0.04416532356544797,-2.057534789639933,-1.1032739579701405,0.31273073711179294,2,0,0,0,0,1,0,0,0,0,0,0
Turkey,5.118,0.45156385434330126,-1.4339549512375216,0.0041713393853402645,-2.3717765082444764,-1.1718159074062324,0.23251249808647628,3,0,0,0,0,1,0,0,0,0,0,0
Turkey,5.213,0.3986508255819001,-0.4977204026135111,0.052508002336129456,-2.07896036136297,-1.4085971872763674,0.5961685150012445,4,0,0,0,0,1,0,0,0,0,0,0
Turkey,5.49,0.45763584125034856,-0.15727147584114332,0.10084466528691768,-1.6575907841432416,-1.1593537347814884,0.3715574457303585,5,0,0,0,0,1,0,0,0,0,0,0
Turkey,5.272,0.5357042443409403,-1.0339274622799903,0.1330691072541092,-2.1503789337730934,-1.502063481961947,-0.4947995357430607,6,0,0,0,0,1,0,0,0,0,0,0
Turkey,5.309,0.5617270453711372,-0.6338999733224582,0.16529354922130074,-1.971832502747785,-1.3400552378402757,-0.21136175785360914,7,0,0,0,0,1,0,0,0,0,0,0
Turkey,4.888,0.6181097809365642,-0.15727147584114332,0.19751799118849417,-1.4719024958769202,-1.4210593599011114,-0.23275328826036024,8,0,0,0,0,1,0,0,0,0,0,0
Turkey,5.58,0.6467348620697823,0.42149169967188094,0.22974243315568568,-0.7005819138475867,-0.1436866658648566,0.12020696345103299,9,0,0,0,0,1,0,0,0,0,0,0
Turkey,5.514,0.6831667835120584,0.3193570216401706,0.2619668751228772,-0.6720144848835373,-0.09383797536588079,0.3448180327219196,10,0,0,0,0,1,0,0,0,0,0,0
Turkey,5.326,0.6961781840271559,0.5661824935501373,0.31567427840153167,-0.7362912000526485,-0.39916120467210753,0.12020696345103299,11,0,0,0,0,1,0,0,0,0,0,0
Turkey,5.607,0.7456215059845311,0.5321376008729005,0.3693816816801861,-0.7362912000526485,-1.470908050400087,-0.3771461185059296,12,0,0,0,0,1,0,0,0,0,0,0
Turkey,5.186,0.7568980530976166,0.28531212896293384,0.4230890849588386,-1.5576047827690684,-1.0908117853453967,0.3394701501202318,13,0,0,0,0,1,0,0,0,0,0,0
Turkey,4.872,0.7525609195925845,-0.18280514534907089,0.47679648823749304,-0.8291353441858091,-0.8415683328505178,0.09881543304428188,14,0,0,0,0,1,0,0,0,0,0,0
Turkey,4.862,0.7291403986654061,0.3704243606560258,0.5305038915161456,-1.6933000703483032,-0.6857911750412183,0.17368578946791075,15,0,0,0,0,1,0,0,0,0,0,0
Turkey,4.948,0.7473563593865449,0.072531549730204,0.4766622197292958,-1.2219374924414885,-0.8602615917876337,0.1843815546712863,16,0,0,0,0,1,0,0,0,0,0,0
Turkmenistan,6.568,-0.33779444357268223,0.9406763129997417,-0.565127135368389,0.29292978234657446,-0.6297113982298705,0.7833444060603166,4,0,1,0,0,0,0,0,0,0,0,0
Turkmenistan,5.792,-0.17038109027841325,1.2811252397721087,-0.4845660304504083,0.29292978234657446,0.11801895925476633,0.7833444060603166,6,0,1,0,0,0,0,0,0,0,0,0
Turkmenistan,5.464,-0.0949149672908413,1.127923222724543,-0.4523415884832158,0.2778525281711051,-0.7605642107896821,0.7833444060603166,7,0,1,0,0,0,0,0,0,0,0,0
Turkmenistan,5.392,-0.026388257911321177,0.27680090579362465,-0.42011714651602333,-0.30063790835089566,-0.43654772254633933,0.7833444060603166,8,0,1,0,0,0,0,0,0,0,0,0
Turkmenistan,5.787,0.0421384514681974,0.8130079654601039,-0.38789270454883185,0.41354781575033983,0.20525416762797397,0.7833444060603166,9,0,1,0,0,0,0,0,0,0,0,0
Turkmenistan,5.791,0.08117265301349329,1.247080347094872,-0.35566826258163936,-0.32920533731494506,0.5853504326826644,0.7833444060603166,10,0,1,0,0,0,0,0,0,0,0,0
Turkmenistan,5.887,0.118472001156777,0.9832324288462878,-0.3019608593029859,0.013603810253647968,0.03701483719393067,0.7833444060603166,11,0,1,0,0,0,0,0,0,0,0,0
Turkmenistan,5.229,0.158373629403079,0.8044967422907947,-0.24825345602433238,-0.19351004973571032,0.41711110224862114,0.7833444060603166,12,0,1,0,0,0,0,0,0,0,0,0
Turkmenistan,4.621,0.1965404042473688,1.4513497031582925,-0.19454605274567793,0.7920662495239938,1.625941846848784,0.7833444060603166,13,0,1,0,0,0,0,0,0,0,0,0
Turkmenistan,5.474,0.2364420324936708,1.434327256819674,-0.14083864946702443,1.034889395718414,1.7817190046580833,0.7833444060603166,14,0,1,0,0,0,0,0,0,0,0,0
Turkmenistan,5.066,0.21735864507152589,1.4428384799889833,-0.16648393453258192,0.9277615371032286,1.7069459689096198,0.7833444060603166,16,0,1,0,0,0,0,0,0,0,0,0
Uganda,3.734,-1.7421582725023308,-0.4551642867669651,-2.3052470015967685,-0.0006799042283767417,-0.24961513317518016,0.35016591532360736,1,0,0,0,0,0,0,0,0,1,0,0
Uganda,4.456,-1.6996543641530089,0.26828968262431546,-2.1736638635640664,-0.2792123366278586,-0.0003716806803011696,0.7459092278485022,2,0,0,0,0,0,0,0,0,1,0,0
Uganda,4.569,-1.6545481757006666,-0.0040694587935787545,-2.042080725531365,-1.2076537779594638,-0.3368503415483878,0.5694291019928056,3,0,0,0,0,0,0,0,0,1,0,0
Uganda,4.612,-1.6250556678664432,0.32786824480947985,-1.9104975874986632,0.09216423990478387,-0.22469078792569225,0.5266460411793034,4,0,0,0,0,0,0,0,0,1,0,0
Uganda,4.193,-1.6051048537432921,0.14062133508467756,-1.778914449465962,0.38498038678629043,-0.0876068890535088,0.60686428020462,5,0,0,0,0,0,0,0,0,1,0,0
Uganda,4.826,-1.55479410508491,0.5832049398887557,-1.668814272744722,-0.1006659056025497,0.20525416762797397,0.4731672151624256,6,0,0,0,0,0,0,0,0,1,0,0
Uganda,4.309,-1.549589544878871,0.6087386093966832,-1.558714096023482,-0.7005819138475867,0.5105773969342007,0.5159502759759278,7,0,0,0,0,0,0,0,0,1,0,0
Uganda,3.71,-1.5469872647758514,0.5491600472115189,-1.4486139193022418,0.11358981162782093,0.3361069801877854,0.41968838914554785,8,0,0,0,0,0,0,0,0,1,0,0
Uganda,3.77,-1.5331084375597461,0.0640203265608948,-1.3385137425810016,0.6206616757396973,0.061939182443418575,0.8368232320771943,9,0,0,0,0,0,0,0,0,1,0,0
Uganda,4.238,-1.519229610343641,-0.5658101879679847,-1.2284135658597617,0.07788052542275917,0.8470560578022873,0.703126167035,10,0,0,0,0,0,0,0,0,1,0,0
Uganda,4.233,-1.5105553433335752,-0.5062316257828202,-1.1747061625811082,-0.05781476215647558,0.8283627988651714,0.3715574457303585,11,0,0,0,0,0,0,0,0,1,0,0
Uganda,4.001,-1.5096879166325683,-0.625388750153149,-1.1209987593024546,0.17786652679693213,0.3797245843743892,0.3982968587387967,12,0,0,0,0,0,0,0,0,1,0,0
Uganda,4.322,-1.4906045292104235,-0.625388750153149,-1.0672913560238002,-0.12923333456659913,0.49811522430945676,0.6122121628063077,13,0,0,0,0,0,0,0,0,1,0,0
Uganda,4.948,-1.4663165815822397,-0.07215924414805136,-1.0135839527451467,-0.307779765591908,0.8719804030517753,0.4517756847556745,14,0,0,0,0,0,0,0,0,1,0,0
Uganda,4.641,-1.4697862883862656,-0.11471535999459734,-0.9598765494664933,-0.42919133868911724,0.9218290935507509,0.7298655800434388,15,0,0,0,0,0,0,0,0,1,0,0
Uganda,4.636,-1.475858275293312,-0.27642860021147203,-1.0134496842369505,-0.27207047938684625,0.7660519357414516,0.60686428020462,16,0,0,0,0,0,0,0,0,1,0,0
Ukraine,4.804,0.0013693965208893069,0.32786824480947985,-0.4738245497946778,-0.8791283448728956,-1.5955297766475267,1.0026075927295155,1,0,1,0,0,0,0,0,0,0,0,0
Ukraine,5.252,0.06989610590040789,0.05550910339158561,-0.4040049255324276,-1.807569786204501,-1.495832395649575,1.2111750141953381,2,0,1,0,0,0,0,0,0,0,0,0
Ukraine,5.172,0.09505148022959854,0.39595803016395337,-0.3341853012701783,-1.8575627868915874,-1.6453784671465024,1.0026075927295155,3,0,1,0,0,0,0,0,0,0,0,0
Ukraine,5.166,-0.04026708512742642,0.26828968262431546,-0.2643656770079281,-2.0503929323989207,-1.495832395649575,1.1790877185852116,4,0,1,0,0,0,0,0,0,0,0,0
Ukraine,5.058,-0.0038351636851503513,0.600227386227374,-0.19454605274567793,-1.8789883586146245,-1.1718159074062324,1.1363046577717093,5,0,1,0,0,0,0,0,0,0,0,0
Ukraine,5.083,0.04560815827222332,0.3874468069946442,-0.15426550028668806,-1.2005119207184516,-1.4148282735887394,1.0239991231362666,6,0,1,0,0,0,0,0,0,0,0,0
Ukraine,5.03,0.04994529177725689,0.7193845105977027,-0.11398494782769818,-1.307639779333637,-1.3836728420268796,0.8261274668738188,7,0,1,0,0,0,0,0,0,0,0,0
Ukraine,4.711,0.051680145179270616,0.7108732874283935,-0.07370439536870735,-1.271930493128575,-1.3400552378402757,1.0453906535430177,8,0,1,0,0,0,0,0,0,0,0,0
Ukraine,4.297,0.0412710247671913,0.5406488240422097,-0.03342384290971746,-1.529037353805019,0.5292706558713166,0.9919118275261399,9,0,1,0,0,0,0,0,0,0,0,0
Ukraine,3.965,-0.04460421863245998,0.8130079654601039,0.006856709549273368,-2.257506792388279,-0.19976644267620436,1.1256088925683336,10,0,1,0,0,0,0,0,0,0,0,0
Ukraine,4.029,-0.022051124406289157,0.6087386093966832,0.047137262008263243,-1.7432930710353898,0.07440135506816252,0.7993880538653799,11,0,1,0,0,0,0,0,0,0,0,0
Ukraine,4.311,0.003104249922901499,0.378935583825335,0.08741781446725312,-1.0576747758982046,-0.006602766992673144,1.0453906535430177,12,0,1,0,0,0,0,0,0,0,0,0
Ukraine,4.662,0.03606646456115164,0.7449181801056304,0.127698366926243,-0.6005959124734137,-0.45524098148345526,1.0774779491531437,13,0,1,0,0,0,0,0,0,0,0,0
Ukraine,4.702,0.06902867919940178,0.5917161630580648,0.1679789193852348,-0.2292193359407721,-0.49885858567005914,0.7673007582552532,14,0,1,0,0,0,0,0,0,0,0,0
Ukraine,5.27,0.043005878169205036,0.6087386093966832,0.20825947184422466,0.26356881368908036,0.7909762809909395,1.093521596958207,15,0,1,0,0,0,0,0,0,0,0,0
Ukraine,4.875,0.04994529177725689,0.6342722789046108,0.16824745640162744,-0.1649426207716609,-0.0626825438040209,0.9758681797210765,16,0,1,0,0,0,0,0,0,0,0,0
United Arab Emirates,6.734,1.7249462514209577,0.7619406264442488,0.3049327977458011,1.077740539164488,-0.19976644267620436,-2.879955176095806,1,0,0,0,0,1,0,0,0,0,0,0
United Arab Emirates,6.866,1.3849149846263784,0.6087386093966832,0.3532694606965894,0.7277895343548827,0.1242500455671383,-2.1526431422662697,4,0,0,0,0,1,0,0,0,0,0,0
United Arab Emirates,7.097,1.3320019558649774,0.8385416349680315,0.3693816816801861,0.934903394344241,0.36103132543727334,-2.0670770206392657,5,0,0,0,0,1,0,0,0,0,0,0
United Arab Emirates,7.119,1.3502179165861161,0.5746937167194465,0.37206705184411826,1.0134638239953768,0.4482665338104809,-1.9788369577114173,6,0,0,0,0,1,0,0,0,0,0,0
United Arab Emirates,7.218,1.3701687307092671,0.3619131374867166,0.37475242200805037,1.2348613984667598,0.5604260874331765,-1.9788369577114173,7,0,0,0,0,1,0,0,0,0,0,0
United Arab Emirates,6.621,1.4074680788525493,0.4300029228411901,0.37743779217198253,1.3491311143229576,0.5604260874331765,-1.9788369577114173,8,0,0,0,0,1,0,0,0,0,0,0
United Arab Emirates,6.54,1.4421651468928132,0.4051239628078258,0.3801231623359166,1.2156333212794193,0.5604260874331765,-1.9788369577114173,9,0,0,0,0,1,0,0,0,0,0,0
United Arab Emirates,6.568,1.481199348438109,0.08955399606882238,0.38280853249984875,1.1991521122616982,1.2583077544188377,-1.9788369577114173,10,0,0,0,0,1,0,0,0,0,0,0
United Arab Emirates,6.831,1.497680455757234,0.3023345753015522,0.40966223413917596,1.4419752584561174,0.8221317125527995,-1.9788369577114173,11,0,0,0,0,1,0,0,0,0,0,0
United Arab Emirates,7.039,1.5063547227672998,0.19168867410053272,0.4365159357785032,1.534819402589278,1.3517740491044172,-1.9788369577114173,12,0,0,0,0,1,0,0,0,0,0,0
United Arab Emirates,6.604,1.5037524426642799,0.3193570216401706,0.4633696374178285,1.4062659722510555,0.3423380665001574,-1.9788369577114173,13,0,0,0,0,1,0,0,0,0,0,0
United Arab Emirates,6.711,1.5054872960662935,0.41298047650257175,0.4902233390571557,1.1705846832976488,0.8096695399280555,-1.9788369577114173,14,0,0,0,0,1,0,0,0,0,0,0
United Arab Emirates,6.458,1.4525742673048925,0.11508766557674996,0.517077040696483,1.3919822577690308,0.3797245843743892,-1.9788369577114173,15,0,0,0,0,1,0,0,0,0,0,0
United Arab Emirates,6.561,1.480331921737103,0.25977845945500627,0.4946541998276448,1.3205636853589082,0.46695979274759686,-0.8156724918443272,16,0,0,0,0,1,0,0,0,0,0,0
United Kingdom,6.984,1.114277853912327,1.4087935873117465,0.8393214603684058,1.2491451129487845,1.913818034480369,-1.8371180687666913,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,6.802,1.1455052151485634,1.3321925787879638,0.9145118249585193,0.6492291047037467,2.0995044065890545,-1.3023298085979143,2,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,6.986,1.1368309481384977,1.1960130080790168,0.9521070072535771,0.08502238266377152,2.0683489750271944,-1.0349356785135255,3,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,6.907,1.0925921863871622,1.2811252397721087,0.9897021895486348,0.49210824540147496,2.130659838150914,-0.9761089698949599,4,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,7.029,1.1021338800982339,1.204524231248326,1.0272973718436926,0.6706546764267838,2.5169871895179767,-0.8263682570477028,5,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,6.869,1.1090732937062873,1.1534568922324706,1.038038852499423,1.0920242536465128,2.0995044065890545,-1.6232027646991805,6,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,6.881,1.115145280613333,1.0342997678621428,1.0487803331551535,1.0134638239953768,2.317592427522073,-1.6927252385211216,7,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,6.918,1.1281566811284323,1.0513222142007612,1.059521813810886,1.1277335398515744,2.1618152697127737,-0.9279780264797706,8,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,6.758,1.1437703617465496,0.8215191886294131,1.0702632944666164,0.7849243922829815,2.2178950465241214,-1.377200165021543,9,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,6.515,1.1567817622616487,1.042810991031452,1.081004775122347,0.613519818498685,1.875185299343663,-1.5269408778688005,10,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,6.824,1.167190882673728,1.1960130080790168,1.1078584767616741,0.5278175316065368,1.5636309837250644,-1.516245112665425,11,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,7.103,1.1776000030858074,1.0513222142007612,1.1347121784009995,0.4706826736784379,1.8191055225323152,-1.7248125341312484,12,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,7.233,1.1836719899928532,0.9747212056769786,1.1615658800403268,0.6492291047037467,1.414084912228137,-1.8050307731565647,13,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,7.157,1.190611403600905,1.1023895532166155,1.188419581679654,0.7634988205599444,1.694483796284876,-1.3718522824198554,14,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,6.798,1.0821830659750828,0.9832324288462878,1.2152732833189812,0.9848963950313274,1.2707699270435817,-1.3451128694114165,15,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,7.064,1.1524446287566168,1.0257885446928336,1.188419581679654,0.7992081067650062,1.4577025164147408,-1.510897230063737,16,0,0,0,0,0,0,0,0,0,0,1
United States,7.182,1.3406762228750428,1.2896364629414179,0.5922674052865984,1.1705846832976488,1.1357630569421888,-0.7568457832257617,1,0,0,0,0,0,1,0,0,0,0,0
United States,7.513,1.3484830631841023,0.911170739346137,0.6137503665980594,0.8920522508981669,1.2333834091693499,-0.5803656573700651,2,0,0,0,0,0,1,0,0,0,0,0
United States,7.28,1.3389413694730308,1.1875017849097076,0.6352333279095205,0.934903394344241,1.5947864152869242,-0.3931897663109929,3,0,0,0,0,0,1,0,0,0,0,0
United States,7.158,1.3094488616388065,0.8385416349680315,0.6567162892209834,0.5992361040166603,1.2583077544188377,-0.40923341411605624,4,0,0,0,0,0,1,0,0,0,0,0
United States,7.164,1.3241951155559177,0.9576987593383602,0.6781992505324443,0.5778105322936232,1.5262444658508325,-0.27553634907386243,5,0,0,0,0,0,1,0,0,0,0,0
United States,7.115,1.3311345291639711,0.9236538666611234,0.6755138803685122,0.8277755357290556,1.0090643019239587,-0.23810117086204802,6,0,0,0,0,0,1,0,0,0,0,0
United States,7.026,1.3441459296790703,0.7619406264442488,0.6728285102045781,0.5421012460885615,1.3455429627920452,-0.16857869704010692,7,0,0,0,0,0,1,0,0,0,0,0
United States,7.249,1.353687623390142,0.949187536169051,0.670143140040646,0.3207036716171792,1.7131770552219918,0.029292959222340792,8,0,0,0,0,0,1,0,0,0,0,0
United States,7.151,1.3684338773072533,0.7534294032749396,0.6674577698767139,0.8492011074520927,1.382929480666277,-0.21136175785360914,9,0,0,0,0,0,1,0,0,0,0,0
United States,6.864,1.3866498380283923,0.770451849613558,0.6647723997127798,0.7277895343548827,1.370467308041533,-0.23275328826036024,10,0,0,0,0,0,1,0,0,0,0,0
United States,6.804,1.3944566783374517,0.7108732874283935,0.6513455488931171,0.07788052542275917,0.903135834613635,-0.013490101591161416,11,0,0,0,0,0,1,0,0,0,0,0
United States,6.992,1.4074680788525493,0.9151426434918142,0.6379186980734545,0.8634848219341174,1.2333834091693499,-0.32366729248905185,12,0,0,0,0,0,1,0,0,0,0,0
United States,6.883,1.428286319676708,0.770451849613558,0.6244918472537899,0.5563849605705862,0.7286654178672198,-0.16857869704010692,13,0,0,0,0,0,1,0,0,0,0,0
United States,6.944,1.4439000002948252,0.8810977508145774,0.6110649964341273,0.634945390221722,0.903135834613635,-0.18462234484517026,14,0,0,0,0,0,1,0,0,0,0,0
United States,7.028,1.4074680788525493,1.0513222142007612,0.5976381456144627,0.734931391595895,0.21771634025271794,-0.33971094029411514,15,0,0,0,0,0,1,0,0,0,0,0
United States,6.951,1.426551466274694,0.906631420322505,0.6110649964341273,0.6420872474627344,0.6165058642445242,-0.23275328826036024,16,0,0,0,0,0,1,0,0,0,0,0
